nt_code,microbe_label,species_label,species_name,species,strain,genus,family,phylum,matched_taxon_uri,matched_taxon_name,matched_query_name,strain_match_level,uniprot_accession,uniprot_protein_uri,uniprot_organism_name,uniprot_protein_name,ec_number,reviewed,enzyme_id,enzyme_name,annotation_match_mode
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G7H2,http://purl.uniprot.org/uniprot/C7G7H2,Roseburia intestinalis L1-82,alpha-galactosidase,3.2.1.22,False,ENZ015,mucin_glycosidase,name_keyword
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G7L7,http://purl.uniprot.org/uniprot/C7G7L7,Roseburia intestinalis L1-82,,3.1.1.-,False,ENZ005,carboxylesterase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G7Q4,http://purl.uniprot.org/uniprot/C7G7Q4,Roseburia intestinalis L1-82,,3.5.1.42,False,ENZ006,amidase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G7S8,http://purl.uniprot.org/uniprot/C7G7S8,Roseburia intestinalis L1-82,Undecaprenyl-diphosphatase,3.6.1.27,False,ENZ014,phosphatase,name_keyword
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G7T5,http://purl.uniprot.org/uniprot/C7G7T5,Roseburia intestinalis L1-82,bis(5'-nucleosyl)-tetraphosphatase (symmetrical),3.6.1.41,False,ENZ014,phosphatase,name_keyword
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G7Z5,http://purl.uniprot.org/uniprot/C7G7Z5,Roseburia intestinalis L1-82,,3.1.3.-,False,ENZ014,phosphatase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G851,http://purl.uniprot.org/uniprot/C7G851,Roseburia intestinalis L1-82,asparaginase,3.5.1.1,False,ENZ006,amidase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G8C8,http://purl.uniprot.org/uniprot/C7G8C8,Roseburia intestinalis L1-82,Peptidyl-tRNA hydrolase,3.1.1.29,False,ENZ005,carboxylesterase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G8G1,http://purl.uniprot.org/uniprot/C7G8G1,Roseburia intestinalis L1-82,,3.1.3.16,False,ENZ014,phosphatase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G8N6,http://purl.uniprot.org/uniprot/C7G8N6,Roseburia intestinalis L1-82,Phosphoesterase,3.1.4.-,False,ENZ005,carboxylesterase,name_keyword
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G8T8,http://purl.uniprot.org/uniprot/C7G8T8,Roseburia intestinalis L1-82,,3.1.1.-,False,ENZ005,carboxylesterase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G8V8,http://purl.uniprot.org/uniprot/C7G8V8,Roseburia intestinalis L1-82,Alpha-galactosidase,3.2.1.22,False,ENZ015,mucin_glycosidase,name_keyword
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G8Z0,http://purl.uniprot.org/uniprot/C7G8Z0,Roseburia intestinalis L1-82,,4.2.2.-,False,ENZ016,polysaccharide_lyase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G901,http://purl.uniprot.org/uniprot/C7G901,Roseburia intestinalis L1-82,,3.1.3.18,False,ENZ014,phosphatase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G986,http://purl.uniprot.org/uniprot/C7G986,Roseburia intestinalis L1-82,,3.5.1.110,False,ENZ006,amidase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G993,http://purl.uniprot.org/uniprot/C7G993,Roseburia intestinalis L1-82,,3.5.1.54,False,ENZ006,amidase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G9A6,http://purl.uniprot.org/uniprot/C7G9A6,Roseburia intestinalis L1-82,NAD-dependent protein deacetylase,2.3.1.286,False,ENZ013,deacetylase,name_keyword
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G9C3,http://purl.uniprot.org/uniprot/C7G9C3,Roseburia intestinalis L1-82,Alpha-galactosidase,3.2.1.22,False,ENZ015,mucin_glycosidase,name_keyword
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G9C7,http://purl.uniprot.org/uniprot/C7G9C7,Roseburia intestinalis L1-82,Cyclic-di-AMP phosphodiesterase,3.1.4.-,False,ENZ005,carboxylesterase,name_keyword
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G9H6,http://purl.uniprot.org/uniprot/C7G9H6,Roseburia intestinalis L1-82,,3.5.1.28,False,ENZ006,amidase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G9Q3,http://purl.uniprot.org/uniprot/C7G9Q3,Roseburia intestinalis L1-82,,3.1.1.72,False,ENZ005,carboxylesterase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G9S0,http://purl.uniprot.org/uniprot/C7G9S0,Roseburia intestinalis L1-82,,3.1.3.3,False,ENZ014,phosphatase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7G9U9,http://purl.uniprot.org/uniprot/C7G9U9,Roseburia intestinalis L1-82,beta-N-acetylhexosaminidase,3.2.1.52,False,ENZ015,mucin_glycosidase,name_keyword
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GA68,http://purl.uniprot.org/uniprot/C7GA68,Roseburia intestinalis L1-82,,3.2.1.21,False,ENZ007,beta_glucosidase,exact_ec
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GA85,http://purl.uniprot.org/uniprot/C7GA85,Roseburia intestinalis L1-82,8-oxo-dGTP diphosphatase,3.6.1.55,False,ENZ014,phosphatase,name_keyword
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GAA4,http://purl.uniprot.org/uniprot/C7GAA4,Roseburia intestinalis L1-82,dTTP/UTP pyrophosphatase,3.6.1.9,False,ENZ014,phosphatase,name_keyword
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GAC8,http://purl.uniprot.org/uniprot/C7GAC8,Roseburia intestinalis L1-82,NAD(+) diphosphatase,3.6.1.22,False,ENZ014,phosphatase,name_keyword
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GAD3,http://purl.uniprot.org/uniprot/C7GAD3,Roseburia intestinalis L1-82,,3.5.1.-,False,ENZ006,amidase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GAJ3,http://purl.uniprot.org/uniprot/C7GAJ3,Roseburia intestinalis L1-82,"Fructose-1,6-bisphosphatase class 3",3.1.3.11,False,ENZ014,phosphatase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GAK0,http://purl.uniprot.org/uniprot/C7GAK0,Roseburia intestinalis L1-82,,3.5.1.53,False,ENZ006,amidase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GAK0,http://purl.uniprot.org/uniprot/C7GAK0,Roseburia intestinalis L1-82,,3.5.1.77,False,ENZ006,amidase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GAN7,http://purl.uniprot.org/uniprot/C7GAN7,Roseburia intestinalis L1-82,,3.1.1.96,False,ENZ005,carboxylesterase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GAV2,http://purl.uniprot.org/uniprot/C7GAV2,Roseburia intestinalis L1-82,,3.1.1.5,False,ENZ005,carboxylesterase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GAW6,http://purl.uniprot.org/uniprot/C7GAW6,Roseburia intestinalis L1-82,,3.1.3.-,False,ENZ014,phosphatase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GB14,http://purl.uniprot.org/uniprot/C7GB14,Roseburia intestinalis L1-82,,3.1.6.-,False,ENZ002,sulfatase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GBG5,http://purl.uniprot.org/uniprot/C7GBG5,Roseburia intestinalis L1-82,Imidazole glycerol phosphate synthase subunit HisH,3.5.1.2,False,ENZ006,amidase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GBJ1,http://purl.uniprot.org/uniprot/C7GBJ1,Roseburia intestinalis L1-82,choloylglycine hydrolase,3.5.1.24,False,ENZ006,amidase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GBJ1,http://purl.uniprot.org/uniprot/C7GBJ1,Roseburia intestinalis L1-82,choloylglycine hydrolase,3.5.1.24,False,ENZ010,bile_salt_hydrolase,exact_ec
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GBJ8,http://purl.uniprot.org/uniprot/C7GBJ8,Roseburia intestinalis L1-82,Pyridoxal 5'-phosphate synthase subunit PdxT,3.5.1.2,False,ENZ006,amidase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GBK4,http://purl.uniprot.org/uniprot/C7GBK4,Roseburia intestinalis L1-82,,3.5.1.25,False,ENZ006,amidase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GBN8,http://purl.uniprot.org/uniprot/C7GBN8,Roseburia intestinalis L1-82,,3.1.6.-,False,ENZ002,sulfatase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GBP2,http://purl.uniprot.org/uniprot/C7GBP2,Roseburia intestinalis L1-82,beta-glucosidase,3.2.1.21,False,ENZ007,beta_glucosidase,exact_ec
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GBQ5,http://purl.uniprot.org/uniprot/C7GBQ5,Roseburia intestinalis L1-82,,3.5.1.29,False,ENZ006,amidase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GBT1,http://purl.uniprot.org/uniprot/C7GBT1,Roseburia intestinalis L1-82,Probable chemoreceptor glutamine deamidase CheD,3.5.1.44,False,ENZ006,amidase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GBT5,http://purl.uniprot.org/uniprot/C7GBT5,Roseburia intestinalis L1-82,Protein-glutamate methylesterase/protein-glutamine glutaminase,3.1.1.61,False,ENZ005,carboxylesterase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GBT5,http://purl.uniprot.org/uniprot/C7GBT5,Roseburia intestinalis L1-82,Protein-glutamate methylesterase/protein-glutamine glutaminase,3.5.1.44,False,ENZ005,carboxylesterase,name_keyword
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GBT5,http://purl.uniprot.org/uniprot/C7GBT5,Roseburia intestinalis L1-82,Protein-glutamate methylesterase/protein-glutamine glutaminase,3.5.1.44,False,ENZ006,amidase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GCG6,http://purl.uniprot.org/uniprot/C7GCG6,Roseburia intestinalis L1-82,Beta-galactosidase,3.2.1.23,False,ENZ009,beta_galactosidase,exact_ec
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GCG6,http://purl.uniprot.org/uniprot/C7GCG6,Roseburia intestinalis L1-82,Beta-galactosidase,3.2.1.23,False,ENZ015,mucin_glycosidase,name_keyword
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GCG7,http://purl.uniprot.org/uniprot/C7GCG7,Roseburia intestinalis L1-82,alpha-L-fucosidase,3.2.1.51,False,ENZ015,mucin_glycosidase,name_keyword
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GCH7,http://purl.uniprot.org/uniprot/C7GCH7,Roseburia intestinalis L1-82,,3.1.3.3,False,ENZ014,phosphatase,ec_prefix
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GCP6,http://purl.uniprot.org/uniprot/C7GCP6,Roseburia intestinalis L1-82,,3.2.1.21,False,ENZ007,beta_glucosidase,exact_ec
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,same_species,C7GCP7,http://purl.uniprot.org/uniprot/C7GCP7,Roseburia intestinalis L1-82,,3.2.1.21,False,ENZ007,beta_glucosidase,exact_ec
